ID P.F,NOMBRE FANTASIA,PROV,DEP,SEGMENTO,SUBSEGMENTACION,STOCK ROLLO,STOCK RESMA,STOCK SUBE,STOCK PRISMA
9149114,EPN-NAZARRE PAGOS,CAPITAL FEDERAL,1,3.B,4,"3,578","3,509","0,000","2,000"
6949448,ERASE UNA VEZ LIBRERIA,BUENOS AIRES,1,3.B,4,"0,464","-0,434","0,000","3,468"
8249156,ERMAN TOUR,CAPITAL FEDERAL,1,N,2,"2,257","0,436","0,000","0,000"
10449015,ES LO QUE HAY,BUENOS AIRES,1,4.C,4,"-0,089","0,000","0,000","1,982"
12949656,ESCALADA PAGOS,BUENOS AIRES,1,N,2,"1,794","0,000","0,000","0,000"
9749806,ESCALZER ANGELICA BEATRIZ,BUENOS AIRES,1,4.C,4,"-0,035","0,000","0,000","3,983"
12949177,ESO TILIN,CORDOBA,1,N,2,"0,000","0,000","0,000","0,000"
8549005,ESPACIO ANGELINA,CORDOBA,1,N,2,"2,307","0,000","0,000","3,000"
5449524,ESPACIOS BUNGE,BUENOS AIRES,1,4.C,4,"2,221","0,000","0,000","6,000"
10449064,ESPARCIMIENTOS THIAGO,LA PAMPA,1,N,2,"2,840","1,456","0,000","0,000"
12149218,ESPERANZA,SANTA FE,1,5.D,6,"5,675","0,000","0,000","2,000"
9749789,ESQUINATOP,SANTA FE,1,N,2,"0,000","0,000","0,000","0,000"
5249068,ESSA S.R.L,ENTRE RIOS,1,1.VIP,2,"2,982","0,000","0,000","4,604"
5208024,ESSO SERVICENTRO TAMBOR DE TACUARI,MISIONES,1,1.VIP,2,"2,791","0,000","0,000","1,642"
11949997,ESTACION 229,CAPITAL FEDERAL,1,N,2,"3,818","2,606","0,000","0,000"
12449416,ESTACION 24,MISIONES,1,1.VIP,2,"1,665","0,000","0,000","1,979"
5249165,ESTACION AMEGA,MENDOZA,1,4.C,4,"2,489","0,958","0,000","9,000"
12949553,ESTACION CALLAO,CAPITAL FEDERAL,1,5.D,6,"0,000","0,000","0,000","0,000"
10449075,ESTACION DE MASCOTAS,SANTA FE,1,N,2,"0,000","0,000","0,000","1,000"
5249112,ESTACION DE SERVICIO 5 BOCAS,ENTRE RIOS,1,5.D,6,"-0,041","0,000","0,000","0,000"
5249067,ESTACION DE SERVICIO COLONIA SERE,BUENOS AIRES,1,N,2,"0,000","0,000","0,000","0,000"
5249027,ESTACION DE SERVICIO EL TRIANGULO,LA RIOJA,1,N,2,"0,097","0,000","0,000","0,000"
5249032,ESTACION DE SERVICIO ESER RIVADAVIA,CORDOBA,1,4.C,4,"1,962","0,000","0,000","1,803"
5249002,ESTACION DE SERVICIO HUDSON,BUENOS AIRES,1,N,2,"4,101","0,000","0,000","0,000"
5249131,ESTACION DE SERVICIO LA HUELLA,BUENOS AIRES,1,N,2,"0,493","0,500","0,000","0,000"
5249120,ESTACION DE SERVICIO LA VILLA,MENDOZA,1,4.C,4,"-0,366","0,000","0,000","4,717"
5249123,ESTACION DE SERVICIO OLIVARES,LA RIOJA,1,N,2,"0,000","0,000","0,000","0,000"
5208030,ESTACION DE SERVICIO SERVICENTRO ESSO,CORRIENTES,1,3.B,4,"0,777","0,000","0,000","9,000"
5249023,ESTACION DE SERVICIO SHELL 2001,TUCUMAN,1,4.C,4,"8,312","0,792","0,000","25,000"
5249124,ESTACION DE SERVICIO UTN,LA RIOJA,1,N,2,"0,000","0,000","0,000","0,000"
5249093,ESTACION DEL OESTE,CATAMARCA,1,4.C,4,"1,762","-0,146","0,000","2,526"
9749767,ESTACION ENERGIA 5.0,CORDOBA,1,5.D,6,"-0,001","0,000","0,000","0,000"
5249118,ESTACION FETTER LAURA,CHACO,1,1.VIP,2,"1,688","-0,093","0,000","1,505"
5249164,ESTACION GULF IDIART,BUENOS AIRES,1,5.D,6,"-0,094","0,000","0,000","0,950"
5249166,ESTACION MARTINS,SANTA FE,1,4.C,4,"0,000","0,000","0,000","1,000"
12849689,ESTACION MORON II,BUENOS AIRES,1,1.VIP,2,"14,493","0,000","0,000","4,000"
6149689,ESTACION QUICK OIL ( SOLO PEI ),BUENOS AIRES,1,5.D,6,"0,000","0,000","0,000","0,000"
7549255,ESTACION VILLA RETIRO,CORDOBA,1,N,2,"3,415","0,000","0,000","0,000"
9749725,ESTAMPA MARKET,JUJUY,1,N,2,"0,478","0,000","0,000","0,000"
12949060,ESTAR AL DIA,BUENOS AIRES,1,2.A,3,"3,596","0,470","0,000","1,349"
12749047,ESTAR SEGURO,RIO NEGRO,1,N,2,"1,611","1,514","0,000","0,000"
11849424,ESTETICA MAVI,BUENOS AIRES,1,5.D,6,"0,979","0,000","0,000","1,000"
10649034,ESTETICA Y PELUQUERIA PELO ESTUDIO,SALTA,1,N,2,"-0,032","0,000","0,000","0,000"
11149006,ESTUDIO ANTONIO ANGIO,BUENOS AIRES,1,N,2,"0,000","0,000","0,000","0,000"
11149050,ESTUDIO AZCONA,RIO NEGRO,1,N,2,"0,772","0,000","0,000","0,000"
11149029,ESTUDIO BENITEZ TRINCHERO,BUENOS AIRES,1,5.D,6,"-0,024","0,000","0,000","0,000"
11149051,ESTUDIO CARRAU HERMANAS,BUENOS AIRES,1,N,2,"0,150","0,000","0,000","0,000"
11149043,ESTUDIO CONTABLE GUILLERMO BUJAD,SALTA,1,1.VIP,2,"2,351","0,000","0,000","1,890"
11149096,ESTUDIO CONTABLE HEPPNER,MISIONES,1,5.D,6,"-0,048","0,000","0,000","-0,011"
11149062,ESTUDIO CONTABLE IMAMURA,MISIONES,1,3.B,4,"21,000","0,000","0,000","21,000"
11149039,ESTUDIO CONTABLE J B,CORDOBA,1,4.C,4,"0,258","0,000","0,000","3,780"
11149095,ESTUDIO CONTABLE JEREZ,TUCUMAN,1,3.B,4,"8,113","0,000","0,000","6,000"
11149055,ESTUDIO CONTABLE JORDAN,SAN JUAN,1,N,2,"0,000","0,000","0,000","0,000"
12949513,ESTUDIO CONTABLE MARINO,BUENOS AIRES,1,5.D,6,"4,512","0,000","0,000","2,000"
11149049,ESTUDIO CONTABLE MEB,MISIONES,1,1.VIP,2,"1,114","0,692","0,000","3,782"
11149087,ESTUDIO CONTABLE VELAZQUEZ,SALTA,1,3.B,4,"1,957","1,928","0,000","4,000"
11149031,ESTUDIO DALLOSTA,SANTA FE,1,3.B,4,"-0,392","0,000","0,000","6,689"
11149069,ESTUDIO ELVIO GUBLER Y ASOCIADOS,CORDOBA,1,N,2,"2,073","0,666","0,000","0,000"
11149080,ESTUDIO ELVIO GUBLER Y ASOCIADOS II,CORDOBA,1,N,2,"3,461","0,500","0,000","0,000"
8149201,ESTUDIO INTEGRAL,SANTA FE,1,4.C,4,"-0,141","0,000","0,000","1,894"
11149084,ESTUDIO INTEGRAL CGT,BUENOS AIRES,1,N,2,"6,639","0,392","0,000","0,000"
12749543,ESTUDIO INTEGRAL SCHIRATO,BUENOS AIRES,1,5.D,6,"-0,050","0,000","0,000","-0,035"
11149099,ESTUDIO JURIDICO - CONTABLE,TUCUMAN,1,5.D,6,"-0,219","0,000","0,000","-0,065"
11149048,ESTUDIO JURIDICO CIALCETA Y ASOCIADOS,NEUQUEN,1,N,2,"1,375","0,000","0,000","0,000"
12749179,ESTUDIO MAP II,BUENOS AIRES,1,N,2,"2,603","0,500","0,000","0,000"
8149470,ESTUDIO MAREGA Y ASOCIADOS,SANTA FE,1,2.A,3,"5,271","-0,231","0,000","5,618"
11149028,ESTUDIO POLICREDITO,CAPITAL FEDERAL,1,5.D,6,"-0,016","0,000","0,000","0,000"
8149859,ESTUDIO PRINOS,TIERRA DEL FUEGO,1,2.A,3,"7,225","0,682","0,000","1,836"
8149771,ESTUDIO RUTA 3,BUENOS AIRES,1,N,2,"0,779","0,000","0,000","0,000"
11149085,ESTUDIO SAN ISIDRO,BUENOS AIRES,1,5.D,6,"0,400","0,500","0,000","0,000"
10349222,ESTUDIO SAN JORGE,BUENOS AIRES,1,N,2,"0,000","0,000","0,000","0,000"
11149054,ESTUDIO SANCHEZ Y ASOC,BUENOS AIRES,1,N,2,"0,000","0,000","0,000","0,000"
6449210,ESTUDIO SCOTTA,SANTA FE,1,4.C,4,"-0,084","0,500","0,000","0,000"
11149097,ESTUDIO SKALSKI,MISIONES,1,5.D,6,"-0,007","0,000","0,000","-0,010"
7849069,ESTUDIO VAZQUEZ,MISIONES,1,2.A,3,"1,492","0,276","0,000","0,931"
11149000,ESTUDIOS RIO EDI,CAPITAL FEDERAL,1,N,2,"0,000","0,000","0,000","0,000"
6349326,ESYN COMUNICACIONES,ENTRE RIOS,1,2.A,3,"5,452","0,096","0,000","3,203"
12849708,ETC ¿Y TE ACORDAS?,CHUBUT,1,1.VIP,2,"1,712","0,000","0,000","10,000"
12849865,ETC AGBL KIOSCO POCHI,RIO NEGRO,1,N,2,"0,000","0,000","0,000","0,000"
13049796,ETC C Y M FIAMBRERIA,LA PAMPA,1,5.D,6,"-0,305","-0,006","0,000","-0,205"
10149022,ETC CASA OSTOICH,CHUBUT,1,N,2,"16,053","0,000","0,000","0,000"
9749708,ETC FRAN-JE,SANTA CRUZ,1,2.A,3,"1,527","0,000","0,000","1,860"
5449562,ETC GUPER,BUENOS AIRES,1,4.C,4,"-0,132","0,000","0,000","-0,172"
7249233,ETC HOMERO VII,BUENOS AIRES,1,N,2,"3,000","0,000","0,000","2,000"
13049206,ETC KIOSCO ALSINA,RIO NEGRO,1,3.B,4,"2,168","0,000","0,000","4,000"
12849794,ETC KIOSCO TEA,LA PAMPA,1,N,2,"0,398","0,000","0,000","0,000"
6949781,ETC LIBRERIA ALUMINE,RIO NEGRO,1,4.C,4,"2,192","-0,062","0,000","2,751"
9749707,ETC MATE,SANTA CRUZ,1,N,2,"0,000","0,000","0,000","0,000"
12849960,ETC MC KIO L CHACABUCO,TUCUMAN,1,2.A,3,"6,288","0,000","0,000","6,741"
12849945,ETC MC KIO LI SANTIAGO 455,TUCUMAN,1,2.A,3,"6,928","0,000","0,000","12,537"
12849961,ETC MC KIO LII PARQUE 9 DE JULIO,TUCUMAN,1,4.C,4,"6,093","0,000","0,000","3,658"
12949310,ETC MERCADO DEL PROGRESO I,CAPITAL FEDERAL,1,3.B,4,"-0,523","0,000","0,000","25,440"
6149563,ETC MI VILLANO,SANTA CRUZ,1,N,2,"0,000","0,000","0,000","0,000"
13049812,ETC MIS AMORES NUEVO,BUENOS AIRES,1,5.D,6,"-0,122","0,000","0,000","-0,026"
12849767,ETC OFICINA DE PAGOS SAO,RIO NEGRO,1,1.VIP,2,"3,123","3,476","0,000","7,000"
9749742,ETC OFICINA DE PAGOS SAO II,RIO NEGRO,1,2.A,3,"2,832","0,000","0,000","7,000"
6149600,ETC OFICINA DE PAGOS SAO III,RIO NEGRO,1,5.D,6,"7,160","0,000","0,000","0,000"
6149599,ETC OFICINA DE PAGOS SAO IV,RIO NEGRO,1,1.VIP,2,"6,560","0,000","0,000","15,000"
12949308,ETC SUENOS MULTIRUBRO,SANTA FE,1,4.C,4,"0,000","0,000","0,000","0,000"
12849685,ETC SUR B DRUGSTORE 24,RIO NEGRO,1,N,2,"0,000","0,000","0,000","0,000"
5349572,ETC TAGUS XIII  EL PUESTO AV. B. ARAOZ,TUCUMAN,1,2.A,3,"8,171","0,000","0,000","7,000"
12849805,ETC TRU-LA LINA,SANTA CRUZ,1,1.VIP,2,"3,260","1,000","0,000","2,027"
9749709,ETC YENU,SANTA CRUZ,1,3.B,4,"0,934","0,000","0,000","5,000"
6949345,ETCETERA,SANTA FE,1,3.B,4,"1,679","1,000","0,000","3,000"
12049966,ETERNO,SANTIAGO DEL ESTERO,1,1.VIP,2,"3,861","0,398","0,000","1,263"
12849287,ETERNO 2,SANTIAGO DEL ESTERO,1,2.A,3,"1,431","0,500","0,000","3,881"
12949392,ETERNO 3,SANTIAGO DEL ESTERO,1,2.A,3,"2,017","0,000","0,000","13,718"
13049453,ETERNO 4 SAN MARTIN,SANTIAGO DEL ESTERO,1,N,2,"-0,026","0,000","0,000","0,995"
11849272,EUNOIA,CORDOBA,1,5.D,6,"0,558","0,488","0,000","0,000"
12749395,EUROCRED CHASCOMUS,BUENOS AIRES,1,N,2,"0,000","0,000","0,000","0,000"
12749394,EUROCRED LA PLATA,BUENOS AIRES,1,N,2,"2,462","0,660","0,000","0,000"
10349454,EVARISANTI,SAN JUAN,1,N,2,"1,521","0,000","0,000","3,000"
7849181,EXBMR AGBL CASTAGNINO,SANTA FE,1,N,2,"-0,052","0,000","0,000","0,961"
7849167,EXBMR AGBL COLAUTTI,SANTA FE,1,5.D,6,"-0,019","0,000","0,000","-0,089"
7849168,EXBMR AGBL DUSSO GERMAN ANGEL,SANTA FE,1,N,2,"0,000","0,000","0,000","1,000"
7849177,EXBMR AGBL FARINA,SANTA FE,1,N,2,"0,000","0,000","0,000","0,000"
7849170,EXBMR AGBL GRAZIANI,SANTA FE,1,5.D,6,"-0,028","0,000","0,000","-0,125"
7849174,EXBMR AGBL PODESTA,SANTA FE,1,5.D,6,"-0,206","0,000","0,000","-0,964"
7849173,EXBMR AGBL PROMAR INMOBILIARIA,SANTA FE,1,N,2,"0,000","0,000","0,000","0,000"
7849171,EXBMR AGBL RIVAS,SANTA FE,1,N,2,"-0,008","0,000","0,000","-0,018"
7849175,EXBMR AGBL TELLERIA,SANTA FE,1,5.D,6,"1,700","0,000","0,000","9,530"
6449519,EXBMR ASOC. MUT C. A. ARG. FUENTES,SANTA FE,1,5.D,6,"-0,021","0,000","0,000","-0,012"
7849176,EXBMR CONSTRUYENDO ASOC. MUT.,SANTA FE,1,N,2,"0,567","0,000","0,000","0,813"
7849164,EXBMR RCS INMOBILIARIA,SANTA FE,1,5.D,6,"0,000","0,000","0,000","0,000"
12849371,EXCEL HERMANOS,BUENOS AIRES,1,N,2,"3,302","0,702","0,000","0,000"
12849552,EXCEL HERMANOS II,BUENOS AIRES,1,N,2,"5,075","0,368","0,000","0,000"
9149108,EXCHANGE CONSULTING,CAPITAL FEDERAL,1,4.C,4,"-0,295","0,518","0,000","6,697"
9149109,EXCHANGE CONSULTING II,BUENOS AIRES,1,5.D,6,"1,938","0,500","0,000","1,890"
12949273,EXCLUSIVO BOYACA,CAPITAL FEDERAL,1,4.C,4,"1,631","0,000","0,000","1,867"
13049199,EXCLUSIVO CARAPACHAY,BUENOS AIRES,1,4.C,4,"5,466","0,000","0,000","10,000"
8749359,EXCLUSIVO EL BOLSON,RIO NEGRO,1,2.A,3,"1,897","-0,370","0,000","2,965"
12949161,EXCLUSIVO FLORES,CAPITAL FEDERAL,1,2.A,3,"0,000","0,000","0,000","0,000"
12949259,EXCLUSIVO GALERIA BOYACA,CAPITAL FEDERAL,1,4.C,4,"0,612","0,000","0,000","5,597"
12949208,EXCLUSIVO GAONA,CAPITAL FEDERAL,1,2.A,3,"0,000","0,000","0,000","0,000"
7149043,EXCLUSIVO L Y O,CORDOBA,1,N,2,"1,924","2,000","0,000","0,000"
12949359,EXCLUSIVO PAGOS DEL CENTRO,RIO NEGRO,1,1.VIP,2,"6,269","0,000","0,000","6,446"
6949931,EXCLUSIVO PAGOS PLOTTIER,NEUQUEN,1,N,2,"1,652","-0,312","0,000","3,550"
13049462,EXCLUSIVO SANTA ROSA,LA PAMPA,1,N,2,"1,017","0,000","0,000","1,520"
6349499,EXCLUSIVO TRELEW,CHUBUT,1,1.VIP,2,"14,231","-0,194","0,000","14,341"
19987,EXCLUSIVO WU PLOTTIER,NEUQUEN,1,N,2,"0,000","0,000","0,000","0,000"
11449109,EXIT COMPUTACION,SANTA FE,1,2.A,3,"3,880","0,814","0,000","1,000"
7849172,EXMNR AGBL MASSOUD,SANTA FE,1,N,2,"-0,019","0,000","0,000","0,000"
7249144,EXPO REGALOS,RIO NEGRO,1,N,2,"3,234","0,760","0,000","14,000"
9949045,EXPRESO BRIO,SANTA FE,1,4.C,4,"1,758","0,000","0,000","11,000"
8249122,EXPRESO SINGER BOLETERIA 27,SANTA FE,1,1.VIP,2,"0,850","0,000","0,000","4,000"
9749658,EXPRESS,MENDOZA,1,4.C,4,"0,000","0,832","0,000","2,000"
10349259,EXPRESS,TUCUMAN,1,3.B,4,"5,647","-0,012","0,000","6,099"
10349288,EXPRESS II,TUCUMAN,1,3.B,4,"1,963","0,302","0,000","7,551"
10349374,EXPRESS IV,TUCUMAN,1,2.A,3,"3,385","0,000","0,000","7,369"
8849002,EXPRESS TELEFONOS PUBLICOS,BUENOS AIRES,1,N,2,"0,000","0,000","0,000","0,000"
8249180,EXPRESSCOIN,CAPITAL FEDERAL,1,2.A,3,"3,835","2,000","0,000","2,000"
11649387,EXTEL INTERNET,MENDOZA,1,5.D,6,"2,604","0,000","0,000","1,995"
10049137,EXTREME DEPORTES,MISIONES,1,N,2,"0,894","0,000","0,000","-0,023"
12849700,EYM,CORDOBA,1,1.VIP,2,"6,086","-0,063","0,000","6,582"
7249240,EYM SOFIA,CORDOBA,1,N,2,"0,404","-0,054","0,000","0,629"
12849903,F Y B ALIMENTOS,SALTA,1,4.C,4,"5,716","0,000","0,000","3,916"
12749204,F Y M SEGUROS,BUENOS AIRES,1,4.C,4,"1,246","0,472","0,000","0,789"
12649599,F&A,CORDOBA,1,4.C,4,"0,081","0,000","0,000","1,927"
6949857,F&B LIBRERIA,FORMOSA,1,5.D,6,"0,000","0,000","0,000","0,000"
9349035,F.E.E.R SPORTS,LA RIOJA,1,1.VIP,2,"1,479","0,000","0,000","8,711"
5449558,FA - BEL INFORMATICA,CHACO,1,N,2,"3,788","0,498","0,000","0,000"
12649660,FABI,SALTA,1,4.C,4,"3,797","0,000","0,000","1,000"
10249927,FADER I,CORDOBA,1,2.A,3,"3,286","1,798","0,000","6,934"
11949755,FALUCHO II,BUENOS AIRES,1,N,2,"9,262","1,200","0,000","0,000"
8149881,FAMA,CORRIENTES,1,4.C,4,"1,937","0,000","0,000","2,000"
12149195,FAMILIA 5,CORDOBA,1,N,2,"38,132","0,000","0,000","0,000"
8849141,FAMILY,BUENOS AIRES,1,N,2,"9,298","0,000","0,000","0,000"
11849266,FARMA YA,CORDOBA,1,4.C,4,"-0,514","0,956","0,000","0,363"
11849017,FARMACIA ACCESO NORTE II,BUENOS AIRES,1,N,2,"0,501","0,412","0,000","0,000"
11849270,FARMACIA ADONAI FARMA,TUCUMAN,1,4.C,4,"3,477","0,000","0,000","7,000"
11849333,FARMACIA ALBERDI,CORDOBA,1,4.C,4,"-0,101","0,500","0,000","1,957"
5149518,FARMACIA ALTOS DE MORENO,BUENOS AIRES,1,N,2,"0,000","0,000","0,000","0,000"
11849159,FARMACIA ANELE,BUENOS AIRES,1,4.C,4,"-0,411","0,000","0,000","10,000"
11849049,FARMACIA ANTA,CORDOBA,1,N,2,"1,898","0,000","0,000","0,000"
5149300,FARMACIA ANTIGUA CHARCAS,CAPITAL FEDERAL,1,5.D,6,"0,548","0,000","0,000","0,978"
5149254,FARMACIA AUTHIER,BUENOS AIRES,1,5.D,6,"-0,018","0,000","0,000","0,000"
12749223,FARMACIA AVENIDA,BUENOS AIRES,1,N,2,"2,639","0,144","0,000","0,000"
11849442,FARMACIA BALCARCE,SALTA,1,N,2,"0,473","-0,150","0,000","1,864"
11849265,FARMACIA BARCELO,BUENOS AIRES,1,4.C,4,"-0,158","0,000","0,000","2,787"
11849204,FARMACIA BARRIENTOS,BUENOS AIRES,1,5.D,6,"0,896","0,000","0,000","0,000"
11849380,FARMACIA BARRIO ESTACION,CORRIENTES,1,4.C,4,"0,000","0,000","0,000","0,000"
11849438,FARMACIA BEFFA LAMADRID,BUENOS AIRES,1,5.D,6,"1,322","0,000","0,000","1,000"
11849329,FARMACIA BELGRANO,LA PAMPA,1,4.C,4,"1,829","0,448","0,000","0,659"
11849139,FARMACIA BERTINI,BUENOS AIRES,1,2.A,3,"7,690","0,649","0,000","4,000"
11849278,FARMACIA BERTINI II,BUENOS AIRES,1,2.A,3,"2,908","0,678","0,000","2,000"
5149571,FARMACIA BIOFARM,MISIONES,1,N,2,"0,696","0,000","0,000","0,000"
5149954,FARMACIA BLANCO FARMA,BUENOS AIRES,1,4.C,4,"2,445","1,000","0,000","5,755"
11849111,FARMACIA BOGLIOLO,BUENOS AIRES,1,N,2,"0,999","1,000","0,000","0,000"
11849361,FARMACIA BOTIQUIN SAGRADO CORAZON JESUS,CATAMARCA,1,N,2,"1,073","0,430","0,000","0,000"
5149824,FARMACIA BULNES,CAPITAL FEDERAL,1,3.B,4,"0,934","0,000","0,000","6,455"
11849293,FARMACIA BULNES,CORDOBA,1,4.C,4,"1,803","0,866","0,000","-0,017"
5149451,FARMACIA BUSTAMANTE,BUENOS AIRES,1,2.A,3,"4,732","0,000","0,000","3,719"
11849445,FARMACIA BUTALO,LA PAMPA,1,N,2,"-0,116","0,000","0,000","-0,076"
11849402,FARMACIA CAPPA,BUENOS AIRES,1,5.D,6,"1,598","0,000","0,000","1,969"
11849276,FARMACIA CATANIA,BUENOS AIRES,1,4.C,4,"0,483","0,000","0,000","2,734"
11849340,FARMACIA CENTRAL,MISIONES,1,2.A,3,"2,785","-0,130","0,000","3,874"
11849092,FARMACIA CENTRAL GAONA,BUENOS AIRES,1,4.C,4,"0,000","0,825","0,000","0,000"
11849357,FARMACIA CHACO DE QUIMILI,SANTIAGO DEL ESTERO,1,4.C,4,"1,909","0,308","0,000","1,992"
11849356,FARMACIA CIENTIFICA SASTRE,BUENOS AIRES,1,4.C,4,"2,308","0,000","0,000","5,000"
11849208,FARMACIA CIMERMAN,BUENOS AIRES,1,N,2,"0,931","0,000","0,000","0,000"
11849426,FARMACIA CLARET,CORDOBA,1,5.D,6,"4,119","0,000","0,000","6,086"
5149043,FARMACIA COGHLAN,CAPITAL FEDERAL,1,4.C,4,"2,248","0,000","0,000","0,000"
11849084,FARMACIA CRUCESITA SCS,BUENOS AIRES,1,5.D,6,"0,535","0,000","0,000","0,000"
11849419,FARMACIA DE LA ESTANCIA,CORDOBA,1,5.D,6,"0,000","0,000","0,000","2,000"
11849189,FARMACIA DE LA NUEVA ESQUINA,BUENOS AIRES,1,5.D,6,"1,293","0,000","0,000","2,000"
5149492,FARMACIA DE LA RUTA,BUENOS AIRES,1,5.D,6,"0,011","0,000","0,000","0,000"
11849354,FARMACIA DEL CENTRO,CHUBUT,1,4.C,4,"0,906","1,290","0,000","11,000"
11849085,FARMACIA DEL ESTE,BUENOS AIRES,1,5.D,6,"0,871","0,000","0,000","2,000"
11849235,FARMACIA DEL PASEO,CORDOBA,1,3.B,4,"4,750","-0,144","0,000","3,556"
5149831,FARMACIA DEL PILAR,BUENOS AIRES,1,5.D,6,"1,633","0,000","0,000","4,000"
11849292,FARMACIA DEL PUEBLO,BUENOS AIRES,1,N,2,"0,918","0,000","0,000","0,000"
11849400,FARMACIA DEL PUEBLO,CHACO,1,4.C,4,"0,328","0,000","0,000","1,000"
5149743,FARMACIA DEL PUEBLO CBA,CORDOBA,1,2.A,3,"3,841","0,154","0,000","2,460"
11849302,FARMACIA DEL TRABAJO,BUENOS AIRES,1,N,2,"2,814","0,002","0,000","0,000"
11849332,FARMACIA DI LAURO,BUENOS AIRES,1,N,2,"1,033","0,500","0,000","0,000"
11849394,FARMACIA DI NELLA,BUENOS AIRES,1,4.C,4,"2,539","0,000","0,000","7,000"
11849135,FARMACIA DIAMANTY,BUENOS AIRES,1,N,2,"0,976","0,000","0,000","0,000"
11849271,FARMACIA DOBLER,SANTA FE,1,N,2,"0,228","0,000","0,000","0,000"
11849392,FARMACIA DON BOSCO,BUENOS AIRES,1,1.VIP,2,"3,988","0,000","0,000","2,870"
5149981,FARMACIA DOSIS,CHACO,1,1.VIP,2,"2,188","0,856","0,000","3,573"
11849262,FARMACIA DUCA,BUENOS AIRES,1,4.C,4,"1,440","0,000","0,000","1,696"
11849434,FARMACIA ECOFARMA,MISIONES,1,N,2,"0,000","0,000","0,000","1,000"
5149735,FARMACIA EZPELETA,BUENOS AIRES,1,4.C,4,"0,447","0,000","0,000","5,000"
11849229,FARMACIA EZPELETA II,BUENOS AIRES,1,5.D,6,"1,755","0,000","0,000","1,000"
11849241,FARMACIA EZPELETA III,BUENOS AIRES,1,4.C,4,"1,276","0,000","0,000","4,867"
11849233,FARMACIA FARMADIEZZ,RIO NEGRO,1,3.B,4,"8,750","1,924","0,000","4,417"
11849363,FARMACIA FARMAGRANA,BUENOS AIRES,1,4.C,4,"1,019","1,766","0,000","1,000"
11849404,FARMACIA FARMAGRANA III,BUENOS AIRES,1,4.C,4,"2,129","0,000","0,000","2,827"
11849142,FARMACIA FARMANELE,BUENOS AIRES,1,4.C,4,"-0,316","0,000","0,000","1,974"
5149733,FARMACIA FERNANDEZ CBA,CORDOBA,1,2.A,3,"1,949","0,000","0,000","1,351"
5149066,FARMACIA FRANCO SUIZA,CAPITAL FEDERAL,1,5.D,6,"0,742","0,752","0,000","0,000"
11849072,FARMACIA FRANZI,SAN LUIS,1,4.C,4,"0,000","0,000","0,000","5,000"
11849047,FARMACIA FRIZZO,CORDOBA,1,4.C,4,"0,211","0,000","0,000","0,000"
11849428,FARMACIA FRIZZO ASCASUBI,CORDOBA,1,5.D,6,"1,740","0,000","0,000","6,672"
11849431,FARMACIA FRIZZO COLONIA ALMADA,CORDOBA,1,5.D,6,"-0,090","0,000","0,000","-0,076"
11849430,FARMACIA FRIZZO TANCACHA,CORDOBA,1,5.D,6,"-0,001","0,000","0,000","0,000"
11849403,FARMACIA GALDANA SCS,BUENOS AIRES,1,4.C,4,"1,268","0,000","0,000","2,848"
11849437,FARMACIA GARRONE,BUENOS AIRES,1,N,2,"0,717","0,000","0,000","1,795"
5101049,FARMACIA GIL,BUENOS AIRES,1,3.B,4,"4,801","0,000","0,000","3,000"
5149493,FARMACIA GOLDIN,BUENOS AIRES,1,2.A,3,"2,973","0,000","0,000","2,417"
11849185,FARMACIA GONZALEZ,BUENOS AIRES,1,3.B,4,"1,411","1,000","0,000","13,681"
11849290,FARMACIA GRAN CONGRESO 2,CAPITAL FEDERAL,1,1.VIP,2,"3,341","1,425","0,000","4,537"
5149612,FARMACIA GRAN SARMIENTO,BUENOS AIRES,1,4.C,4,"6,276","0,000","0,000","7,456"
11849267,FARMACIA HEREDIA,BUENOS AIRES,1,4.C,4,"6,152","0,000","0,000","3,537"
11849316,FARMACIA HERNANDEZ 2,BUENOS AIRES,1,2.A,3,"4,907","1,374","0,000","3,252"
11849334,FARMACIA HERNANDEZ 3,BUENOS AIRES,1,3.B,4,"9,444","0,000","0,000","3,000"
5149552,FARMACIA ILIADA,CAPITAL FEDERAL,1,2.A,3,"8,111","0,000","0,000","23,833"
5149144,FARMACIA IRRAZABAL,BUENOS AIRES,1,2.A,3,"4,350","0,000","0,000","11,829"
11849243,FARMACIA JESUS,FORMOSA,1,1.VIP,2,"1,130","0,858","0,000","2,916"
11849393,FARMACIA KALAUEN,BUENOS AIRES,1,2.A,3,"6,861","0,000","0,000","10,000"
11849234,FARMACIA LA BOTICA,LA PAMPA,1,5.D,6,"-0,050","0,000","0,000","2,857"
11849432,FARMACIA LA BOTICA,MENDOZA,1,N,2,"2,622","0,000","0,000","3,527"
11849247,FARMACIA LA COLONIA,LA PAMPA,1,2.A,3,"1,980","-0,006","0,000","4,495"
11849384,FARMACIA LA COLONIA,MENDOZA,1,1.VIP,2,"3,525","1,282","0,000","1,195"
11849379,FARMACIA LA MERCED,CATAMARCA,1,N,2,"0,000","0,000","0,000","0,000"
11849122,FARMACIA LA PRIMAVERA,MENDOZA,1,2.A,3,"5,228","2,058","0,000","6,000"
5149177,FARMACIA LACARRA,BUENOS AIRES,1,4.C,4,"3,196","0,000","0,000","3,309"
11849427,FARMACIA LAS 2 NINAS,TUCUMAN,1,5.D,6,"2,635","0,000","0,000","7,000"
